crime_id,date,district,crime_type,latitude,longitude,location,suspect_id,victim_id,police_station,status,arrested,repeat_offender,population_density,unemployment_rate,risk_zone,risk_score
CR-003571,2024-02-24,Mysuru,Burglary,12.332258,76.569638,Mysuru Zone 2,SUS-00124,VIC-01072,Mysuru Central PS,Arrested,1,0,879.73,4.41,Low Risk,0.2787
CR-003572,2024-10-08,Chitradurga,Assault,14.210051,76.49099,Chitradurga Zone 1,SUS-00525,VIC-00069,Chitradurga South PS,Closed,0,0,258.08,5.79,Low Risk,0.2661
CR-003573,2024-01-06,Kodagu,Fraud,12.48076,75.94003,Kodagu Zone 3,SUS-00119,VIC-00456,Kodagu North PS,Active,0,0,179.19,3.96,Low Risk,0.2105
CR-003574,2023-10-29,Chitradurga,Cybercrime,14.255169,76.391579,Chitradurga Zone 1,SUS-00508,VIC-00220,Chitradurga East PS,Closed,0,0,226.41,6.37,Low Risk,0.3253
CR-003575,2024-01-01,Chamarajanagar,Fraud,11.870377,76.990806,Chamarajanagar Zone 4,SUS-00459,VIC-00591,Chamarajanagar Central PS,Arrested,1,0,226.08,5.14,Low Risk,0.3422
CR-003576,2024-07-01,Ramanagara,Theft,12.557822,77.533547,Ramanagara Zone 1,SUS-00777,VIC-00461,Ramanagara Central PS,Closed,0,0,394.04,5.1,Low Risk,0.3087
CR-003577,2023-03-31,Ballari,Robbery,15.188615,76.992,Ballari Zone 4,SUS-00368,VIC-00587,Ballari East PS,Closed,0,0,435.72,6.52,Low Risk,0.2824
CR-003578,2023-10-16,Bengaluru Rural,Kidnapping,13.240251,77.591957,Bengaluru Rural Zone 4,SUS-00027,VIC-01050,Bengaluru Rural South PS,Arrested,1,0,579.34,5.41,Low Risk,0.2486
CR-003579,2024-04-20,Gadag,Theft,15.475335,75.739597,Gadag Zone 4,SUS-00476,VIC-00333,Gadag Traffic PS,Active,0,0,252.89,6.1,Low Risk,0.3346
CR-003580,2023-10-22,Kodagu,Theft,12.387606,75.75628,Kodagu Zone 5,SUS-00234,VIC-00304,Kodagu Central PS,Closed,0,0,180.56,4.73,Low Risk,0.2414
CR-003581,2025-01-30,Udupi,Cybercrime,13.355208,74.746432,Udupi Zone 4,SUS-00338,VIC-00343,Udupi Special Task Force,Closed,0,0,434.58,4.64,Low Risk,0.2248
CR-003582,2025-01-16,Udupi,Fraud,13.339998,74.762233,Udupi Zone 1,SUS-00315,VIC-00796,Udupi North PS,Arrested,1,1,454.76,4.81,Medium Risk,0.5529
CR-003583,2025-04-07,Bengaluru Urban,Cybercrime,12.792804,77.655359,Bengaluru Urban Zone 2,SUS-00574,VIC-00031,Bengaluru Urban Central PS,Closed,0,0,4864.81,4.06,Medium Risk,0.6227
CR-003584,2024-02-03,Haveri,Domestic Violence,14.821862,75.268484,Haveri Zone 5,SUS-00677,VIC-00659,Haveri South PS,Closed,0,1,289.3,5.77,Medium Risk,0.5209
CR-003585,2023-04-01,Belagavi,Domestic Violence,15.74202,74.585438,Belagavi Zone 2,SUS-00176,VIC-00856,Belagavi Rural PS,Closed,0,0,655.74,6.21,Low Risk,0.2856
CR-003586,2023-08-03,Ramanagara,Robbery,12.705445,77.184377,Ramanagara Zone 4,SUS-00615,VIC-00127,Ramanagara Rural PS,Active,0,1,406.48,4.68,Medium Risk,0.5206
CR-003587,2023-08-08,Chamarajanagar,Fraud,11.931961,76.810414,Chamarajanagar Zone 2,SUS-00586,VIC-01054,Chamarajanagar Rural PS,Active,0,0,223.05,5.77,Low Risk,0.3877
CR-003588,2023-01-29,Davangere,Theft,14.414857,75.894348,Davangere Zone 1,SUS-00099,VIC-00063,Davangere Traffic PS,Arrested,1,0,402.84,5.28,Low Risk,0.3608
CR-003589,2023-08-20,Gadag,Theft,15.452383,75.601116,Gadag Zone 2,SUS-00707,VIC-01099,Gadag Central PS,Arrested,1,0,220.4,5.72,Low Risk,0.3089
CR-003590,2024-06-28,Dharwad,Domestic Violence,15.358262,74.927513,Dharwad Zone 2,SUS-00657,VIC-01135,Dharwad East PS,Closed,0,0,387.1,5.72,Low Risk,0.2616
CR-003591,2024-11-06,Chamarajanagar,Cybercrime,12.029449,76.876196,Chamarajanagar Zone 4,SUS-00215,VIC-00947,Chamarajanagar Women PS,Active,0,0,206.37,5.23,Low Risk,0.3372
CR-003592,2024-12-18,Kalaburagi,Cybercrime,17.211712,76.883797,Kalaburagi Zone 2,SUS-00696,VIC-00731,Kalaburagi Rural PS,Active,0,0,384.39,6.2,Low Risk,0.3663
CR-003593,2024-08-07,Udupi,Fraud,13.281472,74.787501,Udupi Zone 2,SUS-00010,VIC-00064,Udupi Cyber Crime Cell,Closed,0,0,407.32,5.0,Low Risk,0.2638
CR-003594,2023-06-18,Bagalkot,Fraud,16.175771,75.70914,Bagalkot Zone 1,SUS-00060,VIC-00453,Bagalkot Central PS,Active,0,1,334.26,6.07,Medium Risk,0.5367
CR-003595,2024-02-14,Kolar,Assault,13.030295,78.211026,Kolar Zone 2,SUS-00089,VIC-01129,Kolar West PS,Closed,0,0,412.38,5.8,Low Risk,0.2998
CR-003596,2024-12-10,Belagavi,Domestic Violence,16.020899,74.515194,Belagavi Zone 4,SUS-00232,VIC-00368,Belagavi North PS,Active,0,0,577.24,5.33,Low Risk,0.3635
CR-003597,2023-07-23,Vijayanagara,Cybercrime,15.333117,76.483091,Vijayanagara Zone 4,SUS-00737,VIC-00928,Vijayanagara West PS,Active,0,0,312.89,5.87,Low Risk,0.2964
CR-003598,2025-05-26,Davangere,Assault,14.531765,75.874137,Davangere Zone 1,SUS-00406,VIC-00684,Davangere West PS,Arrested,1,0,407.97,5.37,Low Risk,0.3097
CR-003599,2023-05-03,Hassan,Domestic Violence,13.052701,75.926836,Hassan Zone 4,SUS-00161,VIC-00564,Hassan West PS,Closed,0,0,252.53,4.55,Low Risk,0.2349
CR-003600,2024-09-21,Gadag,Fraud,15.339183,75.545469,Gadag Zone 4,SUS-00361,VIC-00494,Gadag North PS,Arrested,1,0,284.98,5.81,Low Risk,0.2452
CR-003601,2024-08-01,Dharwad,Assault,15.341262,75.053296,Dharwad Zone 5,SUS-00767,VIC-01011,Dharwad East PS,Active,0,0,441.67,5.67,Low Risk,0.2246
CR-003602,2023-11-28,Chamarajanagar,Theft,11.866114,76.888814,Chamarajanagar Zone 2,SUS-00181,VIC-01031,Chamarajanagar East PS,Arrested,1,0,224.54,5.72,Low Risk,0.2232
CR-003603,2023-05-27,Tumakuru,Fraud,13.275118,77.206373,Tumakuru Zone 4,SUS-00610,VIC-00699,Tumakuru Rural PS,Closed,0,0,271.76,5.47,Low Risk,0.2087
CR-003604,2023-10-06,Bengaluru Urban,Murder,12.775774,77.68534,Bengaluru Urban Zone 1,SUS-00304,VIC-00179,Bengaluru Urban North PS,Closed,0,0,4270.27,3.81,Medium Risk,0.5734
CR-003605,2024-06-17,Ramanagara,Assault,12.720499,77.412847,Ramanagara Zone 3,SUS-00648,VIC-00027,Ramanagara West PS,Active,0,0,417.85,5.01,Low Risk,0.2954
CR-003606,2024-11-17,Chikkaballapur,Domestic Violence,13.524718,77.843589,Chikkaballapur Zone 1,SUS-00273,VIC-00270,Chikkaballapur Rural PS,Closed,0,1,358.81,5.5,Medium Risk,0.4511
CR-003607,2023-11-17,Davangere,Drug Offense,14.407253,75.846742,Davangere Zone 5,SUS-00190,VIC-00878,Davangere Cyber Crime Cell,Closed,0,0,405.73,6.07,Low Risk,0.3874
CR-003608,2024-05-22,Chikkamagaluru,Kidnapping,13.228699,75.882098,Chikkamagaluru Zone 1,SUS-00056,VIC-00758,Chikkamagaluru South PS,Closed,0,0,236.47,4.53,Low Risk,0.2767
CR-003609,2025-02-06,Uttara Kannada,Robbery,14.729862,74.752694,Uttara Kannada Zone 4,SUS-00488,VIC-00531,Uttara Kannada North PS,Closed,0,0,182.89,5.23,Low Risk,0.3424
CR-003610,2023-05-05,Dharwad,Kidnapping,15.401274,75.007279,Dharwad Zone 4,SUS-00072,VIC-00174,Dharwad Central PS,Closed,0,0,434.77,5.38,Low Risk,0.2037
CR-003611,2023-04-30,Bengaluru Rural,Assault,13.121289,77.582009,Bengaluru Rural Zone 5,SUS-00189,VIC-00886,Bengaluru Rural Special Task Force,Active,0,0,449.34,5.1,Low Risk,0.2887
CR-003612,2024-07-17,Mysuru,Burglary,12.352054,76.679931,Mysuru Zone 4,SUS-00747,VIC-00869,Mysuru South PS,Closed,0,0,863.42,4.57,Low Risk,0.2773
CR-003613,2025-04-23,Chikkamagaluru,Burglary,13.423298,75.797243,Chikkamagaluru Zone 3,SUS-00354,VIC-00506,Chikkamagaluru East PS,Closed,0,0,194.04,5.35,Low Risk,0.2319
CR-003614,2023-04-21,Belagavi,Domestic Violence,15.928335,74.46266,Belagavi Zone 5,SUS-00643,VIC-00384,Belagavi South PS,Active,0,0,676.4,6.03,Medium Risk,0.4323
CR-003615,2023-07-10,Mangaluru,Theft,12.916082,74.875066,Mangaluru Zone 5,SUS-00772,VIC-00159,Mangaluru South PS,Closed,0,0,1175.17,5.55,Low Risk,0.3322
CR-003616,2025-01-06,Bagalkot,Cybercrime,16.186468,75.58196,Bagalkot Zone 4,SUS-00005,VIC-00608,Bagalkot East PS,Closed,0,0,287.27,5.85,Low Risk,0.2891
CR-003617,2025-03-05,Chikkaballapur,Theft,13.530032,77.60875,Chikkaballapur Zone 1,SUS-00501,VIC-00610,Chikkaballapur East PS,Active,0,0,308.08,5.38,Low Risk,0.2014
CR-003618,2025-04-02,Mandya,Theft,12.582656,76.874726,Mandya Zone 5,SUS-00564,VIC-00872,Mandya Women PS,Active,0,0,350.49,5.54,Low Risk,0.3722
CR-003619,2023-03-09,Mysuru,Theft,12.263591,76.692758,Mysuru Zone 5,SUS-00013,VIC-00283,Mysuru Central PS,Arrested,1,0,905.23,4.35,Low Risk,0.3765
CR-003620,2025-05-02,Chikkamagaluru,Murder,13.440287,75.927791,Chikkamagaluru Zone 4,SUS-00775,VIC-00969,Chikkamagaluru West PS,Active,0,0,210.78,5.04,Low Risk,0.2659
CR-003621,2024-04-06,Koppal,Cybercrime,15.302843,76.121157,Koppal Zone 2,SUS-00038,VIC-00059,Koppal East PS,Arrested,1,0,202.58,6.61,Low Risk,0.3097
CR-003622,2025-01-17,Hassan,Fraud,12.961139,76.059605,Hassan Zone 2,SUS-00415,VIC-00637,Hassan Rural PS,Closed,0,0,293.07,4.8,Low Risk,0.2791
CR-003623,2024-08-04,Kolar,Theft,13.219275,78.182243,Kolar Zone 3,SUS-00577,VIC-01161,Kolar East PS,Closed,0,0,512.68,5.45,Low Risk,0.3454
CR-003624,2023-02-10,Kalaburagi,Theft,17.394095,76.989163,Kalaburagi Zone 1,SUS-00043,VIC-00906,Kalaburagi North PS,Active,0,0,438.84,5.79,Low Risk,0.3406
CR-003625,2023-11-20,Shivamogga,Cybercrime,14.002385,75.511135,Shivamogga Zone 1,SUS-00657,VIC-00750,Shivamogga Traffic PS,Closed,0,0,390.77,5.43,Low Risk,0.2759
CR-003626,2024-06-19,Vijayapura,Drug Offense,16.83985,75.738326,Vijayapura Zone 2,SUS-00727,VIC-00112,Vijayapura South PS,Active,0,0,273.08,6.33,Low Risk,0.2982
CR-003627,2025-01-25,Chikkamagaluru,Theft,13.221475,75.637748,Chikkamagaluru Zone 2,SUS-00500,VIC-00634,Chikkamagaluru Women PS,Closed,0,0,230.57,4.63,Low Risk,0.1613
CR-003628,2024-08-10,Vijayapura,Cybercrime,16.925057,75.579234,Vijayapura Zone 4,SUS-00328,VIC-00560,Vijayapura Cyber Crime Cell,Closed,0,0,347.85,5.57,Low Risk,0.2932
CR-003629,2023-09-16,Mysuru,Theft,12.269046,76.650782,Mysuru Zone 5,SUS-00187,VIC-00073,Mysuru East PS,Closed,0,1,878.59,4.53,Medium Risk,0.5741
CR-003630,2024-06-19,Ballari,Fraud,15.115964,77.122718,Ballari Zone 3,SUS-00046,VIC-00159,Ballari Women PS,Arrested,1,1,387.09,6.47,Medium Risk,0.6477
CR-003631,2025-04-21,Uttara Kannada,Assault,14.846938,74.595001,Uttara Kannada Zone 5,SUS-00725,VIC-00197,Uttara Kannada Central PS,Active,0,0,192.88,4.75,Low Risk,0.3043
CR-003632,2025-05-08,Shivamogga,Burglary,14.076088,75.509221,Shivamogga Zone 3,SUS-00091,VIC-00837,Shivamogga South PS,Arrested,1,0,310.61,5.31,Low Risk,0.3836
CR-003633,2025-05-02,Shivamogga,Drug Offense,14.105324,75.668332,Shivamogga Zone 3,SUS-00210,VIC-00098,Shivamogga North PS,Active,0,0,305.39,5.9,Low Risk,0.313
CR-003634,2025-04-10,Kodagu,Domestic Violence,12.34579,75.792973,Kodagu Zone 4,SUS-00373,VIC-00929,Kodagu Central PS,Active,0,1,206.0,4.0,Medium Risk,0.4076
CR-003635,2025-04-08,Chamarajanagar,Domestic Violence,11.873943,76.972489,Chamarajanagar Zone 4,SUS-00358,VIC-00053,Chamarajanagar Rural PS,Closed,0,1,190.2,5.79,Medium Risk,0.5943
CR-003636,2024-06-01,Shivamogga,Domestic Violence,13.895686,75.636116,Shivamogga Zone 5,SUS-00441,VIC-00536,Shivamogga West PS,Closed,0,1,326.38,5.21,Medium Risk,0.5888
CR-003637,2023-10-12,Gadag,Cybercrime,15.440992,75.516809,Gadag Zone 4,SUS-00565,VIC-00436,Gadag Central PS,Active,0,0,252.0,6.31,Low Risk,0.3377
CR-003638,2024-04-28,Raichur,Drug Offense,16.232044,77.347799,Raichur Zone 5,SUS-00122,VIC-00262,Raichur Special Task Force,Closed,0,0,261.0,7.32,Low Risk,0.3368
CR-003639,2023-11-06,Ballari,Drug Offense,15.137786,76.896293,Ballari Zone 3,SUS-00743,VIC-00310,Ballari West PS,Arrested,1,0,398.86,6.34,Medium Risk,0.4054
CR-003640,2023-03-31,Udupi,Burglary,13.395456,74.866271,Udupi Zone 5,SUS-00718,VIC-00545,Udupi Central PS,Closed,0,0,447.97,5.02,Low Risk,0.2626
CR-003641,2024-09-04,Dharwad,Burglary,15.344368,75.055021,Dharwad Zone 3,SUS-00647,VIC-00299,Dharwad West PS,Closed,0,0,470.75,5.73,Low Risk,0.2367
CR-003642,2025-04-26,Ballari,Burglary,15.126515,76.902229,Ballari Zone 4,SUS-00048,VIC-00718,Ballari Central PS,Closed,0,0,354.67,6.95,Low Risk,0.3631
CR-003643,2023-04-19,Uttara Kannada,Assault,14.680533,74.744189,Uttara Kannada Zone 3,SUS-00521,VIC-00823,Uttara Kannada Special Task Force,Active,0,0,201.97,5.61,Low Risk,0.3679
CR-003644,2024-07-28,Koppal,Theft,15.325405,76.242918,Koppal Zone 5,SUS-00337,VIC-00144,Koppal Cyber Crime Cell,Closed,0,0,210.9,6.53,Low Risk,0.3535
CR-003645,2025-05-22,Kalaburagi,Domestic Violence,17.243456,76.842384,Kalaburagi Zone 2,SUS-00709,VIC-00199,Kalaburagi North PS,Active,0,0,450.67,6.38,Low Risk,0.3117
CR-003646,2023-10-25,Mysuru,Robbery,12.312415,76.690186,Mysuru Zone 5,SUS-00240,VIC-00033,Mysuru Special Task Force,Active,0,1,918.65,4.89,Medium Risk,0.5679
CR-003647,2023-12-28,Kodagu,Cybercrime,12.465844,75.663558,Kodagu Zone 4,SUS-00062,VIC-00156,Kodagu Special Task Force,Closed,0,0,162.68,4.44,Low Risk,0.2523
CR-003648,2024-06-24,Yadgir,Cybercrime,16.587366,77.20412,Yadgir Zone 3,SUS-00581,VIC-01195,Yadgir Traffic PS,Active,0,0,260.06,6.45,Low Risk,0.234
CR-003649,2024-01-30,Chamarajanagar,Drug Offense,11.802394,76.879218,Chamarajanagar Zone 2,SUS-00583,VIC-01014,Chamarajanagar Cyber Crime Cell,Closed,0,1,181.37,5.25,Medium Risk,0.5943
CR-003650,2024-08-17,Chikkaballapur,Domestic Violence,13.454205,77.68153,Chikkaballapur Zone 4,SUS-00377,VIC-01114,Chikkaballapur Traffic PS,Closed,0,0,376.19,5.68,Low Risk,0.3994
CR-003651,2025-03-13,Shivamogga,Kidnapping,13.885338,75.470373,Shivamogga Zone 3,SUS-00112,VIC-00602,Shivamogga Special Task Force,Closed,0,1,340.3,5.74,Medium Risk,0.4774
CR-003652,2024-04-20,Raichur,Kidnapping,16.168683,77.201658,Raichur Zone 5,SUS-00665,VIC-01057,Raichur Cyber Crime Cell,Arrested,1,0,249.68,6.51,Low Risk,0.2759
CR-003653,2024-02-17,Kolar,Assault,13.191466,78.090994,Kolar Zone 4,SUS-00401,VIC-00175,Kolar North PS,Closed,0,0,435.59,5.0,Low Risk,0.3668
CR-003654,2024-10-08,Vijayanagara,Cybercrime,15.260212,76.403238,Vijayanagara Zone 4,SUS-00127,VIC-00218,Vijayanagara Central PS,Active,0,0,270.87,6.87,Low Risk,0.3783
CR-003655,2023-04-11,Yadgir,Theft,16.824874,77.061953,Yadgir Zone 4,SUS-00348,VIC-00035,Yadgir Special Task Force,Closed,0,0,242.97,7.1,Low Risk,0.2418
CR-003656,2024-08-31,Uttara Kannada,Theft,14.764105,74.723171,Uttara Kannada Zone 1,SUS-00121,VIC-00907,Uttara Kannada Traffic PS,Closed,0,0,180.61,4.87,Low Risk,0.2704
CR-003657,2023-04-10,Bengaluru Rural,Drug Offense,13.259368,77.637466,Bengaluru Rural Zone 2,SUS-00289,VIC-00062,Bengaluru Rural North PS,Active,0,0,461.82,5.57,Low Risk,0.3326
CR-003658,2023-03-21,Chikkaballapur,Domestic Violence,13.446619,77.71956,Chikkaballapur Zone 2,SUS-00050,VIC-00222,Chikkaballapur North PS,Closed,0,1,341.49,5.13,Medium Risk,0.5181
CR-003659,2023-01-06,Raichur,Theft,16.317711,77.326399,Raichur Zone 3,SUS-00472,VIC-00168,Raichur Traffic PS,Arrested,1,0,241.65,7.33,Medium Risk,0.4404
CR-003660,2024-11-11,Mandya,Murder,12.620127,76.906884,Mandya Zone 4,SUS-00437,VIC-00752,Mandya Central PS,Closed,0,0,363.8,5.26,Low Risk,0.2573
CR-003661,2024-09-03,Koppal,Burglary,15.338255,76.161883,Koppal Zone 2,SUS-00177,VIC-00180,Koppal East PS,Closed,0,0,209.61,6.1,Low Risk,0.2921
CR-003662,2024-06-29,Hassan,Theft,12.922865,76.11802,Hassan Zone 4,SUS-00329,VIC-00693,Hassan Central PS,Closed,0,0,285.17,5.35,Low Risk,0.27
CR-003663,2023-02-06,Haveri,Drug Offense,14.915647,75.322007,Haveri Zone 2,SUS-00492,VIC-00564,Haveri Cyber Crime Cell,Active,0,0,302.88,5.64,Low Risk,0.2916
CR-003664,2025-02-21,Udupi,Burglary,13.263811,74.879817,Udupi Zone 2,SUS-00641,VIC-01133,Udupi Traffic PS,Active,0,1,497.84,5.01,Medium Risk,0.5122
CR-003665,2023-12-29,Kolar,Cybercrime,13.027125,77.960928,Kolar Zone 1,SUS-00718,VIC-00092,Kolar Rural PS,Closed,0,0,440.61,5.46,Low Risk,0.3032
CR-003666,2023-06-20,Bengaluru Urban,Cybercrime,12.989854,77.656571,Bengaluru Urban Zone 3,SUS-00661,VIC-00890,Bengaluru Urban North PS,Active,0,0,4185.52,4.24,Medium Risk,0.5372
CR-003667,2023-11-11,Hubballi,Cybercrime,15.300611,75.211636,Hubballi Zone 2,SUS-00749,VIC-00575,Hubballi West PS,Closed,0,0,850.39,5.63,Low Risk,0.2637
CR-003668,2024-01-03,Kolar,Cybercrime,13.218154,78.139407,Kolar Zone 4,SUS-00416,VIC-00022,Kolar Cyber Crime Cell,Active,0,0,521.86,5.66,Low Risk,0.307
CR-003669,2023-04-15,Kalaburagi,Assault,17.367156,76.913063,Kalaburagi Zone 4,SUS-00772,VIC-01083,Kalaburagi East PS,Closed,0,0,360.81,6.12,Low Risk,0.3722
CR-003670,2024-08-11,Koppal,Domestic Violence,15.300462,76.139545,Koppal Zone 4,SUS-00520,VIC-00659,Koppal West PS,Arrested,1,0,243.33,6.33,Low Risk,0.255
CR-003671,2024-02-11,Mysuru,Theft,12.48899,76.615979,Mysuru Zone 2,SUS-00431,VIC-00640,Mysuru Cyber Crime Cell,Closed,0,0,786.79,4.38,Low Risk,0.2137
CR-003672,2023-03-26,Gadag,Robbery,15.440854,75.654558,Gadag Zone 5,SUS-00333,VIC-01127,Gadag South PS,Active,0,0,265.58,6.01,Low Risk,0.395
CR-003673,2023-01-31,Kalaburagi,Assault,17.368623,76.802705,Kalaburagi Zone 3,SUS-00154,VIC-00995,Kalaburagi Special Task Force,Arrested,1,0,384.37,6.29,Low Risk,0.3783
CR-003674,2023-01-17,Gadag,Kidnapping,15.287228,75.67871,Gadag Zone 2,SUS-00608,VIC-00536,Gadag Traffic PS,Active,0,0,248.34,5.99,Low Risk,0.2055
CR-003675,2023-05-11,Bagalkot,Domestic Violence,16.185054,75.767938,Bagalkot Zone 2,SUS-00555,VIC-00239,Bagalkot South PS,Arrested,1,0,287.49,5.76,Low Risk,0.2758
CR-003676,2024-04-09,Bengaluru Rural,Theft,13.225718,77.63159,Bengaluru Rural Zone 2,SUS-00303,VIC-01178,Bengaluru Rural Traffic PS,Active,0,0,579.43,4.89,Low Risk,0.2281
CR-003677,2025-01-26,Chitradurga,Domestic Violence,14.480551,76.553188,Chitradurga Zone 5,SUS-00357,VIC-00923,Chitradurga Women PS,Closed,0,0,243.94,5.87,Low Risk,0.3924
CR-003678,2024-09-02,Chamarajanagar,Robbery,12.051054,76.96498,Chamarajanagar Zone 5,SUS-00079,VIC-00252,Chamarajanagar Rural PS,Arrested,1,0,184.93,5.65,Low Risk,0.385
CR-003679,2024-06-03,Koppal,Theft,15.321161,76.082388,Koppal Zone 2,SUS-00529,VIC-00295,Koppal East PS,Arrested,1,1,237.11,6.88,Medium Risk,0.5586
CR-003680,2023-02-23,Bengaluru Rural,Domestic Violence,13.238087,77.652785,Bengaluru Rural Zone 2,SUS-00586,VIC-00763,Bengaluru Rural Central PS,Active,0,0,448.75,4.75,Low Risk,0.1986
CR-003681,2025-01-13,Kodagu,Cybercrime,12.426485,75.86559,Kodagu Zone 1,SUS-00267,VIC-00358,Kodagu Central PS,Closed,0,1,185.34,4.47,Medium Risk,0.4473
CR-003682,2025-04-26,Gadag,Cybercrime,15.36129,75.631314,Gadag Zone 4,SUS-00492,VIC-00718,Gadag South PS,Closed,0,0,224.1,6.27,Low Risk,0.3069
CR-003683,2024-12-25,Mysuru,Drug Offense,12.413374,76.609259,Mysuru Zone 4,SUS-00096,VIC-01092,Mysuru Central PS,Active,0,0,949.83,4.99,Medium Risk,0.4018
CR-003684,2024-09-23,Ramanagara,Assault,12.704794,77.398647,Ramanagara Zone 4,SUS-00391,VIC-01143,Ramanagara Rural PS,Closed,0,0,416.98,4.55,Low Risk,0.1893
CR-003685,2023-03-07,Bengaluru Rural,Theft,13.226556,77.612144,Bengaluru Rural Zone 1,SUS-00641,VIC-00576,Bengaluru Rural East PS,Arrested,1,1,515.95,5.3,Medium Risk,0.5332
CR-003686,2025-04-15,Uttara Kannada,Robbery,14.893586,74.690746,Uttara Kannada Zone 3,SUS-00150,VIC-00602,Uttara Kannada East PS,Closed,0,0,180.53,5.37,Low Risk,0.3032
CR-003687,2024-02-05,Belagavi,Burglary,15.877104,74.581607,Belagavi Zone 1,SUS-00222,VIC-00986,Belagavi Traffic PS,Closed,0,0,694.3,5.36,Low Risk,0.2805
CR-003688,2024-10-11,Hassan,Assault,13.118024,76.124333,Hassan Zone 3,SUS-00049,VIC-00703,Hassan Special Task Force,Active,0,0,315.27,5.39,Low Risk,0.2603
CR-003689,2023-12-20,Belagavi,Assault,15.775173,74.444191,Belagavi Zone 2,SUS-00063,VIC-00834,Belagavi Rural PS,Closed,0,0,608.02,5.6,Low Risk,0.3536
CR-003690,2025-03-17,Bagalkot,Drug Offense,16.125158,75.64143,Bagalkot Zone 3,SUS-00182,VIC-01155,Bagalkot Cyber Crime Cell,Active,0,0,283.85,6.35,Low Risk,0.3736
CR-003691,2023-06-30,Koppal,Burglary,15.348045,76.137996,Koppal Zone 2,SUS-00368,VIC-00637,Koppal Traffic PS,Arrested,1,0,220.36,6.33,Low Risk,0.2406
CR-003692,2025-04-04,Kolar,Assault,13.231953,78.186316,Kolar Zone 4,SUS-00024,VIC-01161,Kolar West PS,Arrested,1,0,444.7,5.11,Low Risk,0.3084
CR-003693,2023-12-11,Mysuru,Assault,12.273522,76.617567,Mysuru Zone 2,SUS-00358,VIC-00988,Mysuru Women PS,Arrested,1,1,815.92,4.7,Medium Risk,0.5596
CR-003694,2023-08-02,Koppal,Fraud,15.496432,76.121071,Koppal Zone 4,SUS-00501,VIC-00655,Koppal Women PS,Closed,0,0,215.19,6.3,Low Risk,0.2156
CR-003695,2024-08-07,Hubballi,Theft,15.406919,74.930679,Hubballi Zone 3,SUS-00294,VIC-00348,Hubballi East PS,Closed,0,0,804.76,5.1,Low Risk,0.2162
CR-003696,2023-05-29,Mangaluru,Theft,12.843278,74.899285,Mangaluru Zone 4,SUS-00731,VIC-00323,Mangaluru South PS,Arrested,1,0,1013.02,5.47,Low Risk,0.2851
CR-003697,2023-05-17,Hubballi,Cybercrime,15.465926,75.062376,Hubballi Zone 5,SUS-00246,VIC-00329,Hubballi Traffic PS,Arrested,1,0,817.61,5.17,Low Risk,0.2729
CR-003698,2023-01-30,Belagavi,Fraud,15.798781,74.646205,Belagavi Zone 1,SUS-00079,VIC-00282,Belagavi East PS,Arrested,1,0,578.41,6.26,Medium Risk,0.4029
CR-003699,2024-02-26,Chitradurga,Burglary,14.178345,76.465216,Chitradurga Zone 4,SUS-00787,VIC-00943,Chitradurga Rural PS,Arrested,1,0,286.91,5.44,Low Risk,0.3746
CR-003700,2024-05-23,Uttara Kannada,Drug Offense,14.802464,74.780981,Uttara Kannada Zone 1,SUS-00308,VIC-00012,Uttara Kannada Traffic PS,Arrested,1,0,204.2,5.3,Low Risk,0.2987
CR-003701,2025-01-09,Gadag,Fraud,15.294855,75.603849,Gadag Zone 2,SUS-00028,VIC-00666,Gadag Women PS,Closed,0,0,222.07,6.09,Low Risk,0.3578
CR-003702,2025-03-04,Tumakuru,Robbery,13.320241,77.12527,Tumakuru Zone 1,SUS-00162,VIC-01049,Tumakuru North PS,Arrested,1,1,331.99,5.2,Medium Risk,0.553
CR-003703,2024-07-02,Mysuru,Fraud,12.398729,76.657793,Mysuru Zone 1,SUS-00142,VIC-01132,Mysuru Cyber Crime Cell,Closed,0,0,793.84,4.89,Low Risk,0.2994
CR-003704,2023-02-21,Hassan,Theft,13.098259,75.899477,Hassan Zone 3,SUS-00379,VIC-00718,Hassan Central PS,Closed,0,0,280.84,4.58,Low Risk,0.2741
CR-003705,2024-01-03,Vijayanagara,Kidnapping,15.511196,76.414166,Vijayanagara Zone 4,SUS-00229,VIC-00498,Vijayanagara Central PS,Active,0,0,297.69,6.65,Low Risk,0.348
CR-003706,2024-09-18,Koppal,Fraud,15.196705,76.033728,Koppal Zone 5,SUS-00800,VIC-00124,Koppal West PS,Closed,0,0,215.89,6.83,Low Risk,0.2504
CR-003707,2023-06-09,Ramanagara,Drug Offense,12.673217,77.419656,Ramanagara Zone 1,SUS-00275,VIC-00453,Ramanagara Central PS,Closed,0,0,427.41,4.84,Low Risk,0.2841
CR-003708,2025-02-10,Kodagu,Assault,12.290089,75.66479,Kodagu Zone 5,SUS-00423,VIC-00959,Kodagu South PS,Active,0,0,171.49,4.06,Low Risk,0.3111
CR-003709,2024-11-16,Yadgir,Assault,16.838917,77.173389,Yadgir Zone 3,SUS-00064,VIC-00790,Yadgir West PS,Closed,0,0,268.32,6.93,Low Risk,0.2457
CR-003710,2024-08-21,Mandya,Assault,12.588342,76.715067,Mandya Zone 4,SUS-00286,VIC-00033,Mandya North PS,Active,0,0,356.85,5.22,Low Risk,0.3489
